,match,team,goals,GK_passes_succeed,GK_total passes,GK_passes accuracy,GK_total shots,GK_on-target,GK_fouls committed,GK_fouls suffered,GK_distance,GK_distance in poss,GK_distance not in poss,GK_time on opposite half,GK_time on opposite third,GK_time on opposite pen,GK_sprints,GK_avg max speed,GK_low activity,GK_mid activity,GK_high activity,GK_saves,GK_yellow,GK_red,GK_tackles gaining ball,GK_tackles suffered losing ball,DF_passes_succeed,DF_total passes,DF_passes accuracy,DF_total shots,DF_on-target,DF_fouls committed,DF_fouls suffered,DF_distance,DF_distance in poss,DF_distance not in poss,DF_time on opposite half,DF_time on opposite third,DF_time on opposite pen,DF_sprints,DF_avg max speed,DF_low activity,DF_mid activity,DF_high activity,DF_saves,DF_yellow,DF_red,DF_tackles gaining ball,DF_tackles suffered losing ball,MF_passes_succeed,MF_total passes,MF_passes accuracy,MF_total shots,MF_on-target,MF_fouls committed,MF_fouls suffered,MF_distance,MF_distance in poss,MF_distance not in poss,MF_time on opposite half,MF_time on opposite third,MF_time on opposite pen,MF_sprints,MF_avg max speed,MF_low activity,MF_mid activity,MF_high activity,MF_saves,MF_yellow,MF_red,MF_tackles gaining ball,MF_tackles suffered losing ball,FW_passes_succeed,FW_total passes,FW_passes accuracy,FW_total shots,FW_on-target,FW_fouls committed,FW_fouls suffered,FW_distance,FW_distance in poss,FW_distance not in poss,FW_time on opposite half,FW_time on opposite third,FW_time on opposite pen,FW_sprints,FW_avg max speed,FW_low activity,FW_mid activity,FW_high activity,FW_saves,FW_yellow,FW_red,FW_tackles gaining ball,FW_tackles suffered losing ball,result
29,15,BEL,2.0,14.0,16.0,88.0,0.0,0.0,0.0,0.0,3449.0,1557.0,925.0,0.0,0.0,0.0,2.0,16.42,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,265.0,305.0,86.0,4.0,1.0,5.0,4.0,39899.0,17162.0,11083.0,159.0,14.75,2.25,93.0,25.3525,84.0,8.25,7.75,0.0,0.0,0.0,0.0,0.0,255.0,325.0,71.57142857142857,11.0,8.0,13.0,13.0,56022.0,26158.0,14163.0,494.0,38.714285714285715,5.571428571428571,175.0,25.662857142857142,78.85714285714286,9.857142857142858,11.285714285714286,0.0,0.0,0.0,0.0,0.0,13.0,19.0,71.0,1.0,1.0,2.0,0.0,10592.0,4689.0,2730.0,180.0,58.0,15.5,36.0,28.314999999999998,81.0,8.5,10.5,0.0,0.0,0.0,0.0,0.0,1
30,16,KOR,1.0,9.0,20.0,45.0,0.0,0.0,0.0,1.0,3399.0,1152.0,905.0,0.0,0.0,0.0,1.0,13.39,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,240.0,77.4,2.0,2.0,0.0,5.0,38103.0,13757.0,14496.0,110.0,7.8,2.0,100.0,25.422,85.8,7.6,6.6,0.0,0.0,0.0,0.0,0.0,182.0,216.0,82.6,5.0,2.0,3.0,6.0,44009.0,15981.0,16282.0,212.0,19.6,2.6,133.0,25.41,78.6,10.6,10.8,0.0,0.0,0.0,0.0,0.0,54.0,74.0,73.66666666666667,3.0,2.0,4.0,3.0,22618.0,8783.0,7902.0,191.0,34.666666666666664,6.333333333333333,77.0,26.55666666666667,78.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0
31,16,RUS,1.0,16.0,22.0,73.0,0.0,0.0,0.0,0.0,2782.0,998.0,923.0,0.0,0.0,0.0,0.0,17.86,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,270.0,78.0,5.0,4.0,2.0,1.0,41965.0,14889.0,16222.0,110.0,8.25,1.0,109.0,26.2625,82.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,108.0,144.0,75.0,5.0,4.0,6.0,4.0,35504.0,12888.0,13876.0,243.0,22.6,3.6,107.0,24.206,73.4,12.4,14.2,0.0,0.0,0.0,0.0,0.0,72.0,106.0,68.75,6.0,2.0,7.0,2.0,33558.0,11754.0,12939.0,256.0,38.25,10.25,118.0,27.2625,80.0,9.25,10.75,0.0,0.0,0.0,0.0,0.0,0
32,17,BRA,0.0,14.0,19.0,74.0,0.0,0.0,0.0,0.0,3395.0,1066.0,940.0,0.0,0.0,0.0,1.0,14.47,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,231.0,80.0,3.0,2.0,6.0,3.0,35389.0,12449.0,12771.0,107.0,9.25,2.0,123.0,27.3875,86.75,6.25,7.0,0.0,0.0,0.0,0.0,0.0,105.0,146.0,78.2,5.0,2.0,5.0,7.0,34783.0,12833.0,12513.0,257.0,23.0,6.8,107.0,28.381999999999998,81.0,8.8,10.2,0.0,0.0,0.0,0.0,0.0,50.0,80.0,59.75,6.0,4.0,2.0,7.0,23783.0,8829.0,7971.0,300.0,42.75,10.0,87.0,27.5325,84.75,6.75,8.5,0.0,0.0,0.0,0.0,0.0,0
33,17,MEX,0.0,15.0,27.0,56.0,0.0,0.0,0.0,0.0,3977.0,1326.0,1203.0,0.0,0.0,0.0,0.0,17.53,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,163.0,229.0,71.5,5.0,0.0,9.0,8.0,57183.0,19015.0,21795.0,151.0,10.0,2.1666666666666665,166.0,28.415000000000003,84.66666666666667,6.833333333333333,8.5,0.0,0.0,0.0,0.0,0.0,86.0,99.0,83.0,4.0,0.0,5.0,1.0,20796.0,6947.0,8119.0,130.0,13.0,1.6666666666666667,66.0,28.416666666666668,80.33333333333333,8.666666666666666,11.0,0.0,0.0,0.0,0.0,0.0,35.0,49.0,54.25,4.0,3.0,4.0,4.0,18278.0,6388.0,6443.0,283.0,37.25,10.0,81.0,26.8275,83.0,6.5,10.5,0.0,0.0,0.0,0.0,0.0,0
34,18,CMR,0.0,21.0,28.0,75.0,0.0,0.0,0.0,0.0,3327.0,823.0,1234.0,0.0,0.0,0.0,2.0,16.49,98.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,92.0,118.0,78.0,2.0,0.0,3.0,0.0,26773.0,7293.0,10072.0,102.0,11.5,4.75,83.0,29.0625,86.25,6.25,7.5,0.0,0.0,0.0,0.0,0.0,109.0,154.0,70.2,5.0,2.0,6.0,5.0,36128.0,10584.0,13357.0,239.0,20.2,5.6,132.0,27.03,81.2,9.0,9.8,0.0,0.0,1.0,1.0,0.0,51.0,84.0,58.25,11.0,5.0,2.0,4.0,26342.0,7956.0,8992.0,276.0,34.75,11.5,97.0,27.315,85.0,7.25,7.75,0.0,0.0,0.0,1.0,3.0,-1
35,18,CRO,4.0,25.0,35.0,71.0,0.0,0.0,0.0,0.0,3178.0,955.0,947.0,0.0,0.0,0.0,1.0,16.96,99.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,159.0,198.0,81.0,4.0,3.0,3.0,2.0,36976.0,12406.0,11352.0,96.0,11.25,3.0,96.0,27.56,86.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,139.0,172.0,78.8,8.0,5.0,4.0,7.0,38326.0,13742.0,11445.0,248.0,21.2,4.2,142.0,29.774,82.2,7.6,10.2,0.0,0.0,0.0,1.0,1.0,38.0,61.0,66.0,9.0,6.0,2.0,2.0,22974.0,7693.0,6498.0,245.0,29.75,9.75,115.0,29.0775,81.75,8.0,10.25,0.0,1.0,0.0,1.0,1.0,1
36,19,CHI,2.0,23.0,42.0,55.0,0.0,0.0,0.0,2.0,5812.0,1684.0,2134.0,0.0,0.0,0.0,2.0,19.91,97.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,141.0,190.0,74.0,2.0,0.0,2.0,5.0,42036.0,11845.0,19360.0,77.0,6.5,1.25,145.0,27.955,83.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,126.0,164.0,76.71428571428571,2.0,1.0,10.0,5.0,50233.0,14519.0,23218.0,226.0,10.857142857142858,1.1428571428571428,226.0,24.91857142857143,74.85714285714286,9.571428571428571,15.571428571428571,0.0,0.0,0.0,0.0,0.0,42.0,68.0,62.5,3.0,3.0,3.0,2.0,19509.0,5382.0,8951.0,118.0,24.5,3.5,89.0,29.125,84.0,6.5,9.5,0.0,0.0,0.0,0.0,0.0,1
37,19,ESP,0.0,20.0,26.0,77.0,0.0,0.0,0.0,0.0,3160.0,1257.0,1038.0,0.0,0.0,0.0,2.0,23.87,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0,152.0,83.5,6.0,3.0,3.0,2.0,21275.0,9510.0,6393.0,76.0,17.0,3.5,75.0,30.115000000000002,83.5,8.0,8.5,0.0,0.0,0.0,0.0,0.0,392.0,464.0,83.875,7.0,5.0,7.0,8.0,66293.0,30003.0,19672.0,443.0,24.625,3.875,202.0,26.45125,80.5,9.5,10.0,0.0,0.0,0.0,0.0,0.0,41.0,63.0,64.33333333333333,2.0,1.0,4.0,5.0,18529.0,8382.0,5282.0,246.0,48.666666666666664,12.666666666666666,90.0,26.233333333333334,84.33333333333333,6.666666666666667,9.0,0.0,0.0,0.0,0.0,0.0,-1
38,20,AUS,2.0,29.0,39.0,74.0,0.0,0.0,0.0,0.0,6251.0,2058.0,2428.0,0.0,0.0,0.0,1.0,21.49,95.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,185.0,229.0,80.5,1.0,1.0,9.0,7.0,42960.0,14152.0,17123.0,81.0,7.25,2.0,129.0,25.0375,80.25,9.5,10.25,0.0,0.0,0.0,0.0,1.0,116.0,163.0,67.2,5.0,4.0,4.0,7.0,46712.0,16159.0,18332.0,276.0,20.2,3.2,173.0,25.712,74.4,11.6,14.0,0.0,0.0,0.0,0.0,1.0,46.0,69.0,49.0,4.0,3.0,5.0,8.0,24631.0,8269.0,9643.0,312.0,39.0,9.0,110.0,26.1275,78.0,9.25,12.75,0.0,1.0,0.0,0.0,1.0,-1
39,20,NED,3.0,22.0,37.0,59.0,0.0,0.0,0.0,0.0,5300.0,2165.0,1794.0,0.0,0.0,0.0,4.0,18.9,97.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,209.0,254.0,82.2,1.0,0.0,8.0,8.0,48001.0,18031.0,17415.0,85.0,5.8,1.4,144.0,26.948,80.0,9.4,10.6,0.0,0.0,0.0,1.0,0.0,108.0,136.0,79.25,3.0,3.0,8.0,2.0,34284.0,13216.0,12184.0,165.0,11.5,2.0,107.0,24.21,76.75,11.5,11.75,0.0,0.0,0.0,2.0,0.0,45.0,69.0,50.75,11.0,11.0,9.0,8.0,27490.0,11042.0,8556.0,288.0,26.25,4.75,128.0,27.5875,79.0,9.5,11.5,0.0,1.0,0.0,1.0,0.0,1
40,21,CIV,1.0,13.0,23.0,57.0,0.0,0.0,0.0,0.0,2290.0,642.0,709.0,0.0,0.0,0.0,2.0,28.15,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,155.0,198.0,78.5,3.0,3.0,2.0,3.0,33889.0,12321.0,11342.0,110.0,8.5,2.25,104.0,30.080000000000002,88.0,5.5,6.5,0.0,0.0,0.0,0.0,0.0,162.0,199.0,82.4,9.0,6.0,9.0,5.0,37760.0,14394.0,12348.0,278.0,27.6,5.2,126.0,28.03,80.6,9.0,10.4,0.0,0.0,0.0,0.0,0.0,47.0,64.0,69.5,3.0,3.0,3.0,3.0,20750.0,7981.0,6094.0,314.0,48.25,14.75,73.0,27.2975,87.0,5.75,7.25,0.0,0.0,0.0,0.0,0.0,-1
41,21,COL,2.0,17.0,28.0,61.0,0.0,0.0,0.0,0.0,3641.0,1093.0,1175.0,0.0,0.0,0.0,5.0,21.56,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,122.0,160.0,76.0,1.0,0.0,3.0,5.0,37483.0,11347.0,14537.0,98.0,8.6,2.4,120.0,27.886000000000003,84.4,7.6,8.0,0.0,0.0,0.0,0.0,0.0,130.0,180.0,70.33333333333333,7.0,6.0,6.0,7.0,45664.0,14539.0,17516.0,218.0,14.166666666666666,2.5,164.0,27.03,82.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,23.0,39.0,60.0,3.0,1.0,2.0,1.0,15275.0,5068.0,5629.0,130.0,31.5,9.5,59.0,30.62,84.0,7.5,8.5,0.0,0.0,0.0,0.0,0.0,1
42,22,GRE,0.0,11.0,25.0,44.0,0.0,0.0,0.0,1.0,4604.0,1037.0,1459.0,0.0,0.0,0.0,1.0,18.97,98.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,54.0,90.0,63.25,3.0,2.0,8.0,5.0,35225.0,7423.0,14995.0,70.0,10.0,4.75,101.0,28.8075,88.5,5.75,5.75,0.0,1.0,0.0,3.0,1.0,48.0,83.0,55.0,2.0,1.0,6.0,7.0,29831.0,6299.0,13207.0,123.0,10.25,1.75,98.0,26.505000000000003,82.25,8.0,9.75,0.0,0.0,0.0,2.0,1.0,31.0,45.0,60.6,4.0,2.0,4.0,8.0,25896.0,6121.0,10828.0,243.0,21.6,6.2,101.0,26.718,82.0,8.0,10.0,0.0,1.0,0.0,1.0,3.0,0
43,22,JPN,0.0,25.0,25.0,100.0,0.0,0.0,0.0,0.0,3396.0,1080.0,873.0,0.0,0.0,0.0,0.0,14.47,99.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,232.0,286.0,80.0,2.0,0.0,7.0,2.0,39782.0,16075.0,9365.0,159.0,18.25,3.75,133.0,28.775,83.0,8.5,8.5,0.0,0.0,0.0,2.0,1.0,184.0,194.0,95.0,3.0,3.0,3.0,2.0,18894.0,8259.0,4484.0,149.0,17.333333333333332,2.0,53.0,25.223333333333333,83.33333333333333,8.666666666666666,8.0,0.0,1.0,0.0,2.0,1.0,129.0,157.0,81.4,11.0,8.0,13.0,13.0,39953.0,17341.0,8658.0,369.0,47.8,12.0,163.0,27.958,82.4,8.0,9.6,0.0,0.0,0.0,1.0,4.0,0
44,23,ENG,1.0,22.0,27.0,81.0,0.0,0.0,0.0,0.0,4447.0,1588.0,1140.0,0.0,0.0,0.0,10.0,22.39,97.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,197.0,252.0,79.0,1.0,0.0,3.0,6.0,39009.0,14952.0,10586.0,116.0,14.25,3.75,139.0,28.2175,83.25,8.25,8.5,0.0,0.0,0.0,0.0,0.0,136.0,172.0,79.8,2.0,1.0,4.0,1.0,33460.0,13679.0,8663.0,272.0,27.6,4.8,114.0,27.7,80.6,8.8,10.6,0.0,0.0,0.0,0.0,0.0,60.0,97.0,46.75,10.0,7.0,5.0,9.0,27302.0,11469.0,6532.0,320.0,51.25,19.0,121.0,26.5475,84.5,6.25,9.25,0.0,0.0,0.0,0.0,0.0,-1
45,23,URU,2.0,7.0,21.0,33.0,0.0,0.0,0.0,1.0,3194.0,737.0,1071.0,0.0,0.0,0.0,2.0,13.82,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,83.0,56.0,0.0,0.0,8.0,4.0,30353.0,7464.0,12297.0,69.0,7.0,3.4,93.0,28.966,84.8,7.0,8.2,0.0,0.0,0.0,0.0,0.0,92.0,151.0,61.8,2.0,1.0,5.0,6.0,48354.0,12202.0,20456.0,173.0,12.6,1.8,197.0,28.93,78.6,9.2,12.2,0.0,0.0,0.0,0.0,0.0,41.0,65.0,68.0,8.0,5.0,4.0,1.0,23451.0,6191.0,9178.0,179.0,31.333333333333332,9.0,112.0,27.459999999999997,79.66666666666667,9.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,1
46,24,CRC,1.0,18.0,33.0,55.0,0.0,0.0,0.0,0.0,4638.0,1224.0,1881.0,0.0,0.0,0.0,2.0,17.03,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,132.0,165.0,80.6,2.0,0.0,6.0,7.0,49191.0,13072.0,21664.0,97.0,8.6,4.0,159.0,27.668,84.6,7.6,7.8,0.0,0.0,0.0,0.0,0.0,107.0,140.0,81.5,4.0,3.0,9.0,2.0,33344.0,10040.0,13812.0,197.0,15.75,4.25,104.0,27.1625,78.25,10.25,11.5,0.0,0.0,0.0,0.0,0.0,47.0,68.0,55.0,4.0,3.0,9.0,1.0,19927.0,6457.0,7656.0,268.0,27.0,5.0,69.0,26.925,83.75,7.0,9.25,0.0,0.0,0.0,0.0,0.0,1
47,24,ITA,0.0,35.0,37.0,95.0,0.0,0.0,0.0,0.0,5018.0,1813.0,1533.0,0.0,0.0,0.0,2.0,22.46,97.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,209.0,238.0,86.5,1.0,1.0,4.0,8.0,39739.0,15419.0,12895.0,94.0,6.25,1.25,94.0,28.61,83.75,8.25,8.0,0.0,0.0,0.0,0.0,0.0,236.0,270.0,79.6,3.0,2.0,2.0,11.0,39924.0,15879.0,12693.0,230.0,13.4,1.8,105.0,25.278,80.8,9.8,9.4,0.0,0.0,0.0,0.0,0.0,42.0,67.0,63.25,6.0,3.0,4.0,3.0,19788.0,8845.0,5160.0,319.0,37.0,5.25,68.0,26.3775,85.5,6.5,8.0,0.0,0.0,0.0,0.0,0.0,-1
48,25,FRA,5.0,27.0,35.0,77.0,0.0,0.0,0.0,0.0,4466.0,1488.0,1489.0,0.0,0.0,0.0,0.0,12.78,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,129.0,171.0,77.2,1.0,0.0,5.0,0.0,38993.0,11588.0,16069.0,86.0,7.0,1.6,108.0,26.898000000000003,84.2,8.4,7.4,0.0,0.0,0.0,0.0,0.0,134.0,175.0,76.0,9.0,7.0,9.0,6.0,44645.0,14221.0,18246.0,198.0,12.4,2.2,175.0,29.151999999999997,79.8,8.8,11.4,0.0,0.0,0.0,0.0,0.0,45.0,62.0,75.0,12.0,9.0,2.0,6.0,17535.0,5772.0,6776.0,191.0,24.666666666666668,4.0,80.0,26.846666666666668,82.0,7.666666666666667,10.333333333333334,0.0,0.0,0.0,0.0,0.0,1
49,25,SUI,2.0,13.0,20.0,65.0,0.0,0.0,0.0,0.0,4775.0,1729.0,1613.0,0.0,0.0,0.0,0.0,14.94,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,208.0,252.0,80.0,1.0,1.0,4.0,4.0,37294.0,14472.0,12366.0,105.0,7.6,2.0,141.0,26.23,85.6,7.0,7.4,0.0,0.0,0.0,0.0,0.0,196.0,233.0,83.6,12.0,6.0,7.0,7.0,42596.0,17362.0,13499.0,253.0,19.8,3.4,142.0,28.137999999999998,80.2,9.6,10.2,0.0,0.0,0.0,0.0,0.0,52.0,73.0,82.0,4.0,1.0,1.0,4.0,21503.0,8540.0,6715.0,227.0,38.0,10.0,81.0,28.656666666666666,79.33333333333333,8.666666666666666,12.0,0.0,0.0,0.0,0.0,0.0,-1
50,26,ECU,2.0,18.0,31.0,58.0,0.0,0.0,0.0,1.0,3067.0,881.0,897.0,0.0,0.0,0.0,1.0,19.22,99.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,73.0,106.0,51.5,1.0,0.0,2.0,5.0,26408.0,8903.0,8946.0,59.0,9.5,4.75,85.0,25.3,87.5,6.0,6.5,0.0,0.0,0.0,2.0,0.0,175.0,240.0,66.42857142857143,2.0,1.0,12.0,1.0,49159.0,17099.0,16293.0,336.0,19.857142857142858,3.4285714285714284,150.0,25.138571428571428,83.14285714285714,7.714285714285714,9.142857142857142,0.0,2.0,0.0,3.0,4.0,37.0,62.0,59.5,5.0,4.0,3.0,6.0,16409.0,5961.0,4956.0,153.0,41.0,13.5,69.0,29.95,86.5,6.0,7.5,0.0,1.0,0.0,0.0,2.0,1
51,26,HON,1.0,13.0,20.0,65.0,0.0,0.0,0.0,0.0,3444.0,901.0,1005.0,0.0,0.0,0.0,0.0,14.26,99.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,104.0,157.0,66.25,5.0,2.0,4.0,6.0,30352.0,9665.0,10991.0,84.0,9.0,3.25,98.0,26.6675,87.25,6.25,6.5,0.0,1.0,0.0,3.0,1.0,160.0,213.0,72.85714285714286,7.0,5.0,4.0,7.0,44494.0,14187.0,16827.0,308.0,15.0,1.2857142857142858,160.0,26.205714285714286,83.57142857142857,7.571428571428571,8.857142857142858,0.0,0.0,0.0,3.0,3.0,22.0,39.0,56.5,4.0,2.0,7.0,2.0,17510.0,5854.0,5726.0,142.0,39.5,9.5,71.0,27.975,86.5,6.5,7.0,0.0,1.0,0.0,0.0,1.0,-1
52,27,ARG,1.0,17.0,17.0,100.0,0.0,0.0,0.0,0.0,2973.0,1123.0,778.0,0.0,0.0,0.0,3.0,19.91,99.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,170.0,210.0,81.75,6.0,0.0,6.0,6.0,40771.0,18488.0,9412.0,179.0,17.25,5.0,135.0,28.135,83.0,8.25,8.75,0.0,0.0,0.0,3.0,0.0,250.0,293.0,86.5,4.0,3.0,2.0,7.0,29409.0,13678.0,6546.0,207.0,22.5,2.5,88.0,28.935,83.75,7.5,8.75,0.0,0.0,0.0,4.0,0.0,73.0,110.0,57.4,9.0,6.0,0.0,1.0,27146.0,13339.0,5248.0,415.0,61.4,22.0,97.0,27.880000000000003,85.2,6.6,8.2,0.0,0.0,0.0,0.0,1.0,1
53,27,IRN,0.0,14.0,33.0,42.0,0.0,0.0,0.0,0.0,4390.0,845.0,1736.0,0.0,0.0,0.0,0.0,13.82,98.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,37.0,64.0,54.5,2.0,0.0,0.0,1.0,37193.0,7665.0,17677.0,42.0,5.25,2.0,77.0,28.0375,87.0,6.75,6.25,0.0,0.0,0.0,0.0,1.0,45.0,68.0,66.5,2.0,0.0,3.0,1.0,32980.0,6697.0,16367.0,87.0,7.5,2.25,99.0,25.705,78.5,9.75,11.75,0.0,1.0,0.0,1.0,2.0,40.0,77.0,57.4,4.0,4.0,11.0,5.0,33467.0,7143.0,15421.0,182.0,17.8,5.0,157.0,28.742,77.8,8.8,13.4,0.0,1.0,0.0,0.0,3.0,-1
54,28,BIH,0.0,18.0,24.0,75.0,0.0,0.0,0.0,0.0,4952.0,1882.0,1761.0,0.0,0.0,0.0,0.0,16.63,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,91.0,105.0,87.0,0.0,0.0,1.0,1.0,20491.0,7981.0,7907.0,41.0,6.5,2.5,80.0,28.060000000000002,83.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,341.0,432.0,74.44444444444444,8.0,4.0,6.0,7.0,71371.0,30865.0,25426.0,484.0,24.22222222222222,3.7777777777777777,233.0,26.193333333333335,80.77777777777777,8.666666666666666,10.555555555555555,0.0,0.0,0.0,0.0,0.0,25.0,35.0,71.0,10.0,6.0,0.0,1.0,13506.0,5751.0,4226.0,159.0,51.5,14.5,36.0,25.380000000000003,84.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,-1
55,28,NGA,1.0,18.0,39.0,46.0,0.0,0.0,0.0,0.0,3373.0,1068.0,1497.0,0.0,0.0,0.0,1.0,15.37,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,91.0,126.0,73.5,0.0,0.0,2.0,2.0,36261.0,11931.0,16363.0,66.0,5.0,0.75,108.0,26.8925,87.75,6.25,6.0,0.0,0.0,0.0,0.0,0.0,85.0,116.0,49.333333333333336,7.0,2.0,3.0,0.0,22795.0,7351.0,10482.0,118.0,17.0,4.0,72.0,26.400000000000002,80.33333333333333,8.333333333333334,11.333333333333334,0.0,0.0,0.0,0.0,0.0,105.0,141.0,73.8,13.0,11.0,4.0,5.0,40844.0,14493.0,17157.0,272.0,26.4,6.0,167.0,26.613999999999997,80.8,9.0,10.2,0.0,0.0,0.0,0.0,0.0,1
56,29,GER,2.0,34.0,38.0,89.0,0.0,0.0,0.0,0.0,5077.0,1851.0,1945.0,0.0,0.0,0.0,3.0,18.97,96.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,217.0,260.0,82.8,0.0,0.0,2.0,2.0,41963.0,16726.0,14943.0,144.0,10.0,2.6,115.0,29.387999999999998,82.0,8.4,9.6,0.0,0.0,0.0,1.0,0.0,273.0,330.0,83.4,6.0,2.0,4.0,13.0,45778.0,20485.0,15111.0,262.0,21.8,4.2,156.0,27.412,76.6,11.0,12.4,0.0,0.0,0.0,0.0,0.0,60.0,85.0,61.666666666666664,5.0,4.0,5.0,1.0,24060.0,10368.0,7880.0,222.0,41.666666666666664,12.333333333333334,115.0,27.59,77.33333333333333,10.0,12.666666666666666,0.0,0.0,0.0,0.0,1.0,0
57,29,GHA,2.0,17.0,29.0,59.0,0.0,0.0,0.0,0.0,4118.0,1301.0,1702.0,0.0,0.0,0.0,6.0,22.86,98.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,121.0,158.0,78.66666666666667,1.0,0.0,0.0,1.0,30505.0,9844.0,13538.0,54.0,6.666666666666667,1.6666666666666667,115.0,28.75,83.33333333333333,7.666666666666667,9.0,0.0,0.0,0.0,0.0,0.0,161.0,218.0,76.42857142857143,11.0,6.0,13.0,9.0,54829.0,18141.0,24276.0,285.0,14.142857142857142,1.8571428571428572,211.0,27.824285714285715,78.71428571428571,9.714285714285714,11.571428571428571,0.0,1.0,0.0,1.0,1.0,36.0,48.0,77.66666666666667,8.0,4.0,4.0,1.0,21285.0,7449.0,8695.0,201.0,35.0,7.0,80.0,30.143333333333334,81.0,7.666666666666667,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0
58,30,POR,2.0,26.0,29.0,90.0,0.0,0.0,0.0,0.0,5495.0,1820.0,1928.0,0.0,0.0,0.0,0.0,17.78,97.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,159.0,184.0,86.25,0.0,0.0,4.0,1.0,33950.0,12225.0,12957.0,107.0,9.0,1.75,89.0,27.6225,84.5,7.5,8.0,0.0,0.0,0.0,0.0,0.0,212.0,240.0,88.0,4.0,2.0,4.0,4.0,34008.0,12256.0,12902.0,193.0,14.25,0.75,92.0,27.2725,82.5,8.75,8.75,0.0,0.0,0.0,0.0,0.0,91.0,129.0,79.2,16.0,7.0,6.0,6.0,33062.0,13411.0,10681.0,355.0,40.4,11.4,112.0,25.46,81.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0
59,30,USA,2.0,25.0,32.0,78.0,0.0,0.0,0.0,0.0,4006.0,1195.0,1439.0,0.0,0.0,0.0,2.0,20.48,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,167.0,205.0,64.5,2.0,1.0,2.0,5.0,42447.0,14115.0,16862.0,137.0,6.5,1.5,126.0,27.643333333333334,83.33333333333333,7.833333333333333,8.833333333333334,0.0,0.0,0.0,0.0,0.0,231.0,282.0,81.0,8.0,6.0,7.0,6.0,52992.0,19171.0,20558.0,208.0,15.8,2.8,196.0,26.619999999999997,80.0,9.4,10.6,0.0,0.0,0.0,0.0,0.0,30.0,34.0,93.5,5.0,3.0,2.0,2.0,10845.0,4180.0,3676.0,123.0,23.0,4.5,33.0,25.125,77.0,9.5,13.5,0.0,0.0,0.0,0.0,0.0,0
60,31,BEL,1.0,21.0,25.0,84.0,0.0,0.0,0.0,1.0,4455.0,1472.0,1409.0,0.0,0.0,0.0,3.0,17.71,97.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,170.0,230.0,75.0,0.0,0.0,5.0,2.0,39012.0,13153.0,14298.0,110.0,5.8,0.8,110.0,27.18,84.6,7.0,8.4,0.0,0.0,0.0,0.0,0.0,146.0,211.0,68.4,6.0,3.0,8.0,4.0,51472.0,18238.0,18030.0,279.0,23.2,3.0,161.0,29.088,81.6,8.4,10.0,0.0,0.0,0.0,0.0,0.0,18.0,34.0,53.333333333333336,5.0,4.0,1.0,0.0,13215.0,4931.0,3940.0,225.0,49.0,11.333333333333334,60.0,26.58,79.66666666666667,8.333333333333334,12.0,0.0,0.0,0.0,0.0,0.0,1
